,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,greeks,stats,state,timestamp
259,66272.53,18.0,11.0,BTC-27DEC24,72.9,74.92,70900.63,74.09,0.187,0.193,0.0,133.4,0.297,0.1305,0.1884,"[[0.193, 11.0], [0.1935, 18.0], [0.194, 43.8], [0.196, 6.0], [0.2175, 2.0]]","[[0.187, 18.0], [0.1865, 24.8], [0.186, 4.0], [0.184, 6.0], [0.1385, 16.0]]",0.19462068,BTC-27DEC24-65000-P,0.1905,66272.53,23211144661,"{'rho': -249.36861, 'theta': -31.51161, 'vega': 210.90327, 'gamma': 1e-05, 'delta': -0.32721}","{'volume_usd': 2885467.18, 'volume': 229.6, 'price_change': -0.0531, 'low': 0.186, 'high': 0.1985}",open,1713863834440
260,66272.67,3.4,3.4,BTC-27SEP24,73.44,83.61,69342.01,79.17,0.5725,0.577,0.0,199.1,0.609,0.5525,0.5705,"[[0.577, 3.4], [0.583, 42.0]]","[[0.5725, 3.4], [0.5655, 42.0]]",0.57463545,BTC-27SEP24-30000-C,0.5749,66272.67,23211145987,"{'rho': 117.67086, 'theta': -7.91006, 'vega': 31.36313, 'gamma': 0.0, 'delta': 0.9695}","{'volume_usd': 445842.11, 'volume': 11.7, 'price_change': -1.0408, 'low': 0.5705, 'high': 0.578}",open,1713863835976
261,66272.67,142.0,67.5,BTC-3MAY24,67.79,70.52,66345.79,69.14,0.008,0.009,0.0,559.8,0.043,0.0001,0.009,"[[0.009, 67.5], [0.0105, 7.0], [0.011, 49.0], [0.0135, 7.0], [0.0165, 6.0]]","[[0.008, 142.0], [0.0075, 1170.4], [0.007, 666.0]]",0.00923644,BTC-3MAY24-59000-P,0.0085,66272.67,23211146500,"{'rho': -2.66543, 'theta': -84.29145, 'vega': 24.25093, 'gamma': 3e-05, 'delta': -0.13894}","{'volume_usd': 75552.51, 'volume': 119.9, 'price_change': -25.0, 'low': 0.008, 'high': 0.012}",open,1713863836641
262,66271.54,0.0,0.0,SYN.BTC-17MAY24,70.22,71.31,66596.775,69.1,0.0,0.0,0.0,0.0,0.0915,0.0135,,[],[],0.04020751,BTC-17MAY24-62000-P,0.04,66271.54,23157588471,"{'rho': -15.87386, 'theta': -85.88777, 'vega': 61.31136, 'gamma': 3e-05, 'delta': -0.31275}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863838410
263,66271.46,0.0,0.0,BTC-27DEC24,0.0,0.0,70900.05,72.34,0.0,0.0,0.0,0.0,0.3085,0.149,0.024,[],[],0.20835538,BTC-27DEC24-76000-C,0.2088,66271.46,22914825600,"{'rho': 175.59946, 'theta': -33.39682, 'vega': 229.62997, 'gamma': 1e-05, 'delta': 0.57229}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863839475
264,66271.33,60.0,17.9,SYN.BTC-10MAY24,66.82,67.69,66467.7625,67.26,0.0155,0.016,0.0,45.7,0.0555,0.0008,0.0155,"[[0.016, 17.9], [0.0185, 16.0], [0.019, 40.0], [0.02, 12.0], [0.0215, 14.0]]","[[0.0155, 60.0], [0.015, 1290.0], [0.0145, 575.7], [0.014, 630.0]]",0.01648831,BTC-10MAY24-59000-P,0.0158,66271.33,23211150706,"{'rho': -6.20951, 'theta': -75.98794, 'vega': 38.28866, 'gamma': 3e-05, 'delta': -0.18546}","{'volume_usd': 54667.1, 'volume': 49.5, 'price_change': -20.5128, 'low': 0.015, 'high': 0.0205}",open,1713863841490
265,66271.05,0.0,0.0,BTC-28MAR25,72.76,73.03,72873.76,79.95,0.0,0.0,0.0,0.0,0.392,0.208,0.25,[],[],0.27707212,BTC-28MAR25-78000-C,0.2766,66271.05,23181716117,"{'rho': 230.51281, 'theta': -31.59547, 'vega': 268.20085, 'gamma': 1e-05, 'delta': 0.61686}","{'volume_usd': 16707.67, 'volume': 1.0, 'price_change': 0.0, 'low': 0.25, 'high': 0.25}",open,1713863842438
266,66271.45,22.0,21.5,BTC-31MAY24,0.0,102.4,66851.32,79.17,0.642,0.6575,0.0,382.7,0.731,0.583,0.648,"[[0.6575, 21.5], [0.658, 22.0]]","[[0.642, 22.0]]",0.65009293,BTC-31MAY24-110000-P,0.6486,66271.45,23211152798,"{'rho': -112.20596, 'theta': -17.02042, 'vega': 16.31576, 'gamma': 0.0, 'delta': -0.96587}","{'volume_usd': 1013011.69, 'volume': 23.4, 'price_change': 0.0, 'low': 0.648, 'high': 0.648}",open,1713863844453
267,66271.68,0.0,70.0,BTC-26APR24,0.0,290.57,66275.76,100.0,0.0,0.398,0.0,3675.6,0.4195,0.3715,0.3935,"[[0.398, 70.0]]",[],0.39470683,BTC-26APR24-40000-C,0.3965,66271.68,23211095690,"{'rho': 3.22983, 'theta': -4e-05, 'vega': 0.0, 'gamma': 0.0, 'delta': 1.0}","{'volume_usd': 1951943.39, 'volume': 75.0, 'price_change': -1.625, 'low': 0.3935, 'high': 0.4}",open,1713863846511
268,66272.24,0.0,0.0,BTC-28JUN24,0.0,0.0,67436.58,69.77,0.0,0.0,0.0,2.5,0.307,0.163,0.275,[],[],0.2324571,BTC-28JUN24-78000-P,0.2209,66272.24,22703073256,"{'rho': -105.16921, 'theta': -56.79785, 'vega': 108.58092, 'gamma': 2e-05, 'delta': -0.63264}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863847512
269,66272.36,2.2,22.0,BTC-26APR24,92.45,98.69,66276.84,95.55,0.0006,0.0009,0.0,789.7,0.021,0.0001,0.0018,"[[0.0009, 22.0], [0.007, 10.0], [0.0135, 4.0], [0.0145, 9.0], [0.0215, 14.0]]","[[0.0006, 2.2], [0.0002, 177.0], [0.0001, 465.0]]",0.00098413,BTC-26APR24-56000-P,0.0007,66272.36,23211156118,"{'rho': -0.1241, 'theta': -49.03765, 'vega': 3.17993, 'gamma': 1e-05, 'delta': -0.02246}","{'volume_usd': 1027.19, 'volume': 8.7, 'price_change': 0.0, 'low': 0.0018, 'high': 0.0018}",open,1713863848480
270,66272.2,112.0,43.4,BTC-26APR24,164.36,184.8,66276.83,100.0,0.0001,0.0003,0.0,66.8,0.015,0.0001,0.0004,"[[0.0003, 43.4], [0.012, 10.0]]","[[0.0001, 112.0]]",5e-08,BTC-26APR24-44000-P,0.0,66272.2,23210968003,"{'rho': -1e-05, 'theta': -0.00253, 'vega': 0.0006, 'gamma': 0.0, 'delta': 0.0}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863849487
271,66272.2,27.6,14.0,BTC-27DEC24,72.69,79.24,70897.91,75.82,0.5905,0.611,0.0,29.8,0.7435,0.5095,0.599,"[[0.611, 14.0], [0.6115, 13.6]]","[[0.5905, 27.6]]",0.61699034,BTC-27DEC24-105000-P,0.6002,66272.2,23211159194,"{'rho': -589.59954, 'theta': -33.90991, 'vega': 221.76943, 'gamma': 1e-05, 'delta': -0.62397}","{'volume_usd': 1421445.69, 'volume': 36.1, 'price_change': 0.5877, 'low': 0.594, 'high': 0.599}",open,1713863851423
272,66271.94,0.0,0.0,BTC-27SEP24,0.0,0.0,69339.81,73.88,0.0,0.0,0.0,0.1,0.2795,0.1225,0.0001,[],[],0.18069279,BTC-27SEP24-68000-P,0.1805,66271.94,22914825635,"{'rho': -170.47226, 'theta': -40.91967, 'vega': 174.6865, 'gamma': 1e-05, 'delta': -0.3886}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863852508
273,66270.12,31.0,13.8,BTC-28JUN24,68.01,71.62,67435.73,69.76,0.1855,0.1915,0.0,1471.8,0.2735,0.1335,0.197,"[[0.1915, 13.8], [0.192, 14.0], [0.1925, 44.0], [0.242, 4.0]]","[[0.1855, 31.0], [0.185, 44.0], [0.1345, 4.0], [0.0001, 1.0]]",0.18798194,BTC-28JUN24-75000-P,0.1884,66270.12,23211160296,"{'rho': -94.01967, 'theta': -59.16563, 'vega': 111.85342, 'gamma': 2e-05, 'delta': -0.58326}","{'volume_usd': 530410.54, 'volume': 41.1, 'price_change': 3.1414, 'low': 0.1905, 'high': 0.197}",open,1713863854566
274,66270.31,0.0,0.0,SYN.BTC-17MAY24,0.0,0.0,66590.82,88.61,0.0,0.0,0.0,0.0,0.3645,0.297,,[],[],0.32731276,BTC-17MAY24-45000-C,0.3277,66270.31,0,"{'rho': 28.72064, 'theta': -23.84228, 'vega': 13.28612, 'gamma': 0.0, 'delta': 0.96531}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863855529
275,66266.92,117.4,535.8,BTC-31MAY24,72.04,74.54,66842.88,73.27,0.0105,0.012,0.0,1323.9,0.048,0.0001,0.0125,"[[0.012, 535.8], [0.0125, 324.0], [0.013, 435.0]]","[[0.0105, 117.4], [0.01, 84.0], [0.0095, 522.0], [0.008, 12.0], [0.0065, 50.0]]",0.0117618,BTC-31MAY24-92000-C,0.0112,66266.92,23211163095,"{'rho': 6.76668, 'theta': -38.77027, 'vega': 40.15567, 'gamma': 1e-05, 'delta': 0.1086}","{'volume_usd': 12212.33, 'volume': 14.6, 'price_change': 0.0, 'low': 0.0125, 'high': 0.0125}",open,1713863857612
276,66266.38,11.8,16.6,SYN.BTC-10MAY24,61.33,70.1,66458.6,66.55,0.113,0.119,0.0,81.9,0.1665,0.076,0.123,"[[0.119, 16.6]]","[[0.113, 11.8]]",0.11623875,BTC-10MAY24-60000-C,0.1162,66266.38,23211137519,"{'rho': 20.59847, 'theta': -82.4312, 'vega': 41.98279, 'gamma': 3e-05, 'delta': 0.78377}","{'volume_usd': 167736.77, 'volume': 21.5, 'price_change': 4.6809, 'low': 0.1165, 'high': 0.123}",open,1713863858551
277,66262.72,0.0,0.0,SYN.BTC-17MAY24,0.0,0.0,66586.01,100.0,0.0,0.0,0.0,0.0,0.568,0.531,0.5105,[],[],0.54928519,BTC-17MAY24-30000-C,0.5495,66262.72,22873865867,"{'rho': 20.25846, 'theta': -0.84779, 'vega': 0.41862, 'gamma': 0.0, 'delta': 0.9993}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863859558
278,66257.94,26.7,36.0,BTC-31MAY24,67.5,68.29,66833.66,67.87,0.0925,0.0935,0.0,309.2,0.1525,0.054,0.099,"[[0.0935, 36.0], [0.094, 226.6], [0.0945, 105.0], [0.095, 192.0]]","[[0.0925, 26.7], [0.0915, 45.0], [0.091, 10.0], [0.0905, 16.0], [0.09, 512.0]]",0.09275877,BTC-31MAY24-66000-C,0.093,66257.94,23211167088,"{'rho': 32.88286, 'theta': -75.82022, 'vega': 84.78151, 'gamma': 3e-05, 'delta': 0.56623}","{'volume_usd': 564667.54, 'volume': 88.6, 'price_change': 3.125, 'low': 0.0935, 'high': 0.0995}",open,1713863861613
279,66259.57,22.0,3.5,BTC-27SEP24,72.46,73.24,69329.85,74.9,0.1145,0.1165,0.0,419.1,0.212,0.0715,0.1165,"[[0.1165, 3.5], [0.1175, 24.0], [0.118, 6.0], [0.1185, 26.0], [0.1195, 6.0]]","[[0.1145, 22.0], [0.114, 12.0], [0.112, 12.0], [0.0725, 12.0]]",0.12503799,BTC-27SEP24-85000-C,0.1208,66259.57,23211168247,"{'rho': 93.00715, 'theta': -42.65847, 'vega': 178.78452, 'gamma': 1e-05, 'delta': 0.43275}","{'volume_usd': 224875.21, 'volume': 28.4, 'price_change': -2.9167, 'low': 0.1165, 'high': 0.1205}",open,1713863862578
280,66267.32,15.0,10.0,BTC-31MAY24,67.11,69.65,66843.91,68.62,0.165,0.168,0.0,393.7,0.241,0.116,0.16,"[[0.168, 10.0], [0.1685, 0.3], [0.17, 1260.0], [0.2175, 88.0]]","[[0.165, 15.0], [0.1645, 13.6], [0.1635, 1260.0], [0.1155, 92.0], [0.005, 100.0]]",0.16911301,BTC-31MAY24-75000-P,0.1669,66267.32,23211170259,"{'rho': -57.38392, 'theta': -71.48796, 'vega': 79.06038, 'gamma': 2e-05, 'delta': -0.65899}","{'volume_usd': 265111.25, 'volume': 24.7, 'price_change': -6.1584, 'low': 0.1585, 'high': 0.1745}",open,1713863864052
281,66266.84,0.0,14.5,SYN.BTC-24APR24,0.0,129.54,66270.271,59.51,0.0,0.064,0.0,0.0,0.1035,0.016,,"[[0.064, 14.5], [0.066, 10.0]]",[],0.05927818,BTC-24APR24-70000-P,0.0567,66266.84,23211171760,"{'rho': -1.75192, 'theta': -80.35071, 'vega': 2.70039, 'gamma': 4e-05, 'delta': -0.96346}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863865643
282,66267.73,0.0,0.0,BTC-31MAY24,168.49,0.0,66844.62,82.95,0.0,0.0,0.0,0.0,0.423,0.362,0.429,[],[],0.38909025,BTC-31MAY24-41000-C,0.3895,66267.73,23180947035,"{'rho': 41.08217, 'theta': -13.89865, 'vega': 12.84825, 'gamma': 0.0, 'delta': 0.97456}","{'volume_usd': 167877.28, 'volume': 6.2, 'price_change': 11.2552, 'low': 0.3856, 'high': 0.429}",open,1713863866658
283,66267.48,0.0,15.1,SYN.BTC-24APR24,0.0,186.58,66270.6204,84.28,0.0,0.101,0.0,0.0,0.133,0.057,,"[[0.101, 15.1], [0.1085, 10.0]]",[],0.09271891,BTC-24APR24-60000-C,0.0948,66267.48,23211163642,"{'rho': 1.53792, 'theta': -36.83913, 'vega': 0.87423, 'gamma': 1e-05, 'delta': 0.99032}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863867613
284,66265.87,0.0,70.0,BTC-26APR24,0.0,173.3,66275.83,100.0,0.0,0.2625,0.0,884.6,0.2905,0.23,0.268,"[[0.2625, 70.0]]",[],0.25852583,BTC-26APR24-49000-C,0.2607,66265.87,23210983779,"{'rho': 3.9566, 'theta': -1.22353, 'vega': 0.07215, 'gamma': 0.0, 'delta': 0.99967}","{'volume_usd': 2684125.21, 'volume': 153.8, 'price_change': 3.2755, 'low': 0.2595, 'high': 0.268}",open,1713863869672
285,66265.59,0.0,0.0,SYN.BTC-17MAY24,0.0,0.0,66587.575,74.65,0.0,0.0,0.0,0.0,0.2485,0.1625,,[],[],0.201148,BTC-17MAY24-54000-C,0.2015,66265.59,0,"{'rho': 30.57228, 'theta': -52.29234, 'vega': 34.58771, 'gamma': 2e-05, 'delta': 0.88027}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863870634
286,66268.62,42.8,20.3,SYN.BTC-10MAY24,62.7,66.29,66463.915,64.5,0.065,0.068,0.0,179.0,0.1185,0.031,0.0735,"[[0.068, 20.3], [0.0695, 24.0], [0.07, 4.0], [0.0705, 68.0], [0.071, 64.0]]","[[0.065, 42.8], [0.0645, 962.0], [0.0275, 96.0]]",0.06675884,BTC-10MAY24-65000-C,0.0665,66268.62,23211177512,"{'rho': 16.18004, 'theta': -105.89635, 'vega': 55.64413, 'gamma': 4e-05, 'delta': 0.59086}","{'volume_usd': 61707.44, 'volume': 12.9, 'price_change': 3.5211, 'low': 0.071, 'high': 0.0735}",open,1713863872704
287,66268.58,13.4,7.0,BTC-27DEC24,73.09,74.5,70901.36,73.9,0.1095,0.113,0.0,353.3,0.199,0.067,0.1075,"[[0.113, 7.0], [0.1135, 24.4], [0.114, 12.0], [0.1165, 30.0], [0.151, 20.0]]","[[0.1095, 13.4], [0.108, 10.0], [0.1075, 18.0], [0.1045, 36.0]]",0.11494084,BTC-27DEC24-54000-P,0.1115,66268.58,23211178323,"{'rho': -162.62229, 'theta': -26.19238, 'vega': 175.76145, 'gamma': 1e-05, 'delta': -0.22614}","{'volume_usd': 95498.62, 'volume': 13.0, 'price_change': -4.0179, 'low': 0.1075, 'high': 0.112}",open,1713863873694
288,66268.9,2.8,13.0,BTC-31MAY24,67.04,68.22,66846.35,67.64,0.0665,0.068,0.0,259.8,0.1255,0.033,0.068,"[[0.068, 13.0], [0.0685, 1.1], [0.07, 60.0], [0.075, 1.0], [0.08, 10.0]]","[[0.0665, 2.8], [0.065, 65.0], [0.0645, 15.0], [0.054, 1.0], [0.04, 25.0]]",0.06704605,BTC-31MAY24-70000-C,0.0673,66268.9,23211178762,"{'rho': 27.24068, 'theta': -76.23427, 'vega': 85.53609, 'gamma': 3e-05, 'delta': 0.45925}","{'volume_usd': 288319.47, 'volume': 61.1, 'price_change': -4.8951, 'low': 0.068, 'high': 0.072}",open,1713863874721
289,66268.61,0.1,49.4,BTC-27DEC24,73.91,75.87,70901.23,74.89,0.0415,0.0445,0.0,1316.1,0.1005,0.0195,0.044,"[[0.0445, 49.4], [0.065, 28.0], [0.069, 2.0], [0.085, 1.0], [0.095, 22.5]]","[[0.0415, 0.1], [0.04, 6.0], [0.0325, 2.0], [0.032, 4.0], [0.0315, 2.0]]",0.04415739,BTC-27DEC24-40000-P,0.043,66268.61,23211180238,"{'rho': -72.8335, 'theta': -16.40247, 'vega': 108.61012, 'gamma': 0.0, 'delta': -0.10823}","{'volume_usd': 41921.41, 'volume': 15.0, 'price_change': 8.642, 'low': 0.0405, 'high': 0.044}",open,1713863876722
290,66268.73,0.0,0.0,BTC-26APR24,0.0,0.0,66279.48,100.0,0.0,0.0,0.0,0.0,0.4475,0.335,0.2445,[],[],0.39218988,BTC-26APR24-92000-P,0.3881,66268.73,22596374826,"{'rho': -9.29372, 'theta': -2.07532, 'vega': 0.15311, 'gamma': 0.0, 'delta': -0.99934}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863877685
291,66269.27,0.0,0.0,BTC-28MAR25,0.0,0.0,72902.91,74.87,0.0,0.0,0.0,0.0,0.385,0.211,0.199,[],[],0.27734928,BTC-28MAR25-74000-C,0.2767,66269.27,22914825695,"{'rho': 241.9357, 'theta': -29.17882, 'vega': 264.77721, 'gamma': 1e-05, 'delta': 0.63324}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863879751
292,66269.32,43.0,113.3,BTC-3MAY24,66.08,69.67,66345.9,67.84,0.01,0.0115,0.0,754.2,0.048,0.0001,0.01,"[[0.0115, 113.3], [0.013, 16.0], [0.0135, 35.0], [0.02, 7.0], [0.0255, 8.0]]","[[0.01, 43.0], [0.0095, 44.0], [0.009, 364.0], [0.001, 35.0], [0.0002, 8.0]]",0.01128869,BTC-3MAY24-60000-P,0.0107,66269.32,23211184249,"{'rho': -3.26885, 'theta': -94.54335, 'vega': 27.72321, 'gamma': 3e-05, 'delta': -0.17009}","{'volume_usd': 76943.51, 'volume': 106.2, 'price_change': -31.0345, 'low': 0.01, 'high': 0.0145}",open,1713863880704
293,66269.32,11.1,21.1,BTC-27DEC24,73.19,74.81,70901.88,73.94,0.15,0.1545,0.0,434.1,0.2505,0.0985,0.147,"[[0.1545, 21.1], [0.155, 27.0], [0.1575, 12.0], [0.1975, 16.0], [0.3, 2.0]]","[[0.15, 11.1], [0.1495, 12.0], [0.149, 4.0], [0.1485, 18.0], [0.1475, 18.0]]",0.15611289,BTC-27DEC24-60000-P,0.1521,66269.32,23211185758,"{'rho': -208.78411, 'theta': -29.40035, 'vega': 197.19163, 'gamma': 1e-05, 'delta': -0.28141}","{'volume_usd': 220174.51, 'volume': 22.0, 'price_change': -3.6066, 'low': 0.147, 'high': 0.1525}",open,1713863881886
294,66270.71,5.0,5.0,BTC-28JUN24,0.0,112.58,67441.29,96.3,0.6135,0.617,0.0,1307.8,0.636,0.599,0.6185,"[[0.617, 5.0], [0.6175, 5.0], [0.619, 44.0], [0.6225, 28.0]]","[[0.6135, 5.0], [0.6075, 28.0], [0.4, 12.7], [0.0002, 1000.0], [0.0001, 1.0]]",0.61511455,BTC-28JUN24-26000-C,0.6153,66270.71,23211187310,"{'rho': 46.18439, 'theta': -3.37316, 'vega': 4.62009, 'gamma': 0.0, 'delta': 0.99435}","{'volume_usd': 206911.57, 'volume': 5.0, 'price_change': 0.0, 'low': 0.6185, 'high': 0.6185}",open,1713863883765
295,66271.12,3.5,28.0,SYN.BTC-24APR24,60.11,66.43,66274.1069,63.3,0.0019,0.0026,0.0,134.6,0.034,0.0001,0.003,"[[0.0026, 28.0], [0.0027, 25.0], [0.0034, 658.0], [0.005, 5.0], [0.006, 2.0]]","[[0.0019, 3.5], [0.0016, 68.0], [0.0015, 66.0], [0.0014, 55.0], [0.0012, 94.0]]",0.00293529,BTC-24APR24-64000-P,0.0022,66271.12,23211188018,"{'rho': -0.23687, 'theta': -148.70535, 'vega': 7.35019, 'gamma': 0.0001, 'delta': -0.13568}","{'volume_usd': 18246.9, 'volume': 51.2, 'price_change': -57.1429, 'low': 0.0026, 'high': 0.007}",open,1713863884732
296,66272.1,13.9,130.0,BTC-31MAY24,69.97,71.13,66849.3,70.56,0.0205,0.0215,0.0,853.9,0.066,0.005,0.0225,"[[0.0215, 130.0], [0.022, 898.5], [0.0225, 259.0], [0.023, 336.0]]","[[0.0205, 13.9], [0.02, 57.0], [0.0195, 63.0], [0.019, 790.0], [0.016, 7.0]]",0.02245169,BTC-31MAY24-84000-C,0.021,66272.1,23211188101,"{'rho': 11.51515, 'theta': -53.7924, 'vega': 57.86093, 'gamma': 2e-05, 'delta': 0.18669}","{'volume_usd': 271395.7, 'volume': 170.6, 'price_change': -5.0633, 'low': 0.0225, 'high': 0.025}",open,1713863885779
297,66271.94,0.0,0.0,BTC-27SEP24,0.0,0.0,69341.59,73.32,0.0,0.0,0.0,0.0,0.38,0.2025,0.0625,[],[],0.2734297,BTC-27SEP24-78000-P,0.2706,66271.94,22174534461,"{'rho': -231.23604, 'theta': -42.2732, 'vega': 181.82592, 'gamma': 1e-05, 'delta': -0.50127}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863887753
298,66272.17,0.0,0.0,BTC-27DEC24,0.0,0.0,70904.01,75.1,0.0,0.0,0.0,0.4,0.3785,0.2235,0.208,[],[],0.28263075,BTC-27DEC24-64000-C,0.2833,66272.17,23030146673,"{'rho': 192.94957, 'theta': -31.48899, 'vega': 208.55817, 'gamma': 1e-05, 'delta': 0.68268}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863888802
299,66272.17,0.0,0.0,BTC-27DEC24,0.0,0.0,70904.01,75.1,0.0,0.0,0.0,3.0,0.2915,0.126,0.1958,[],[],0.18996511,BTC-27DEC24-64000-P,0.1859,66272.17,23052739192,"{'rho': -243.10766, 'theta': -31.48899, 'vega': 208.55817, 'gamma': 1e-05, 'delta': -0.31732}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863888802
300,66272.17,17.0,0.6,BTC-26APR24,64.33,65.76,66281.82,65.04,0.0175,0.018,0.0,0.0,0.063,0.0005,,"[[0.018, 0.6], [0.0185, 102.0], [0.019, 320.0], [0.0195, 216.0], [0.02, 45.0]]","[[0.0175, 17.0], [0.017, 189.2], [0.0165, 153.0], [0.016, 539.0], [0.0155, 42.0]]",,BTC-26APR24-65500-P,0.0177,66272.17,23211194165,"{'rho': -2.27839, 'theta': -255.27539, 'vega': 23.12312, 'gamma': 0.0001, 'delta': -0.40816}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863891718
301,66272.56,0.0,0.0,BTC-27DEC24,0.0,0.0,70904.95,75.18,0.0,0.0,0.0,0.0,0.432,0.2345,0.277,[],[],0.3133101,BTC-27DEC24-78000-P,0.3088,66272.56,22873867242,"{'rho': -360.67351, 'theta': -34.86468, 'vega': 230.64347, 'gamma': 1e-05, 'delta': -0.43777}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863892840
302,66272.18,172.5,87.4,BTC-31MAY24,68.51,70.14,66847.31,69.33,0.028,0.0295,0.0,592.5,0.076,0.0095,0.028,"[[0.0295, 87.4], [0.03, 225.0], [0.0305, 238.0], [0.031, 510.0], [1.0, 7.0]]","[[0.028, 172.5], [0.0275, 41.7], [0.027, 1155.0], [0.0025, 126.0], [0.0009, 6.0]]",0.02949189,BTC-31MAY24-57000-P,0.0288,66272.18,23211197111,"{'rho': -16.22901, 'theta': -55.90625, 'vega': 61.19956, 'gamma': 2e-05, 'delta': -0.20478}","{'volume_usd': 179675.59, 'volume': 95.9, 'price_change': -3.4483, 'low': 0.0275, 'high': 0.0305}",open,1713863895030
303,66272.31,0.0,0.0,SYN.BTC-10MAY24,0.0,0.0,66473.55,67.85,0.0,0.0,0.0,0.0,0.263,0.148,0.3925,[],[],0.19984959,BTC-10MAY24-79000-P,0.1984,66272.31,22793923466,"{'rho': -34.10267, 'theta': -62.41344, 'vega': 32.5425, 'gamma': 2e-05, 'delta': -0.86018}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863895809
304,66272.18,0.0,0.0,SYN.BTC-10MAY24,0.0,0.0,66473.535,91.87,0.0,0.0,0.0,0.0,0.359,0.2955,,[],[],0.32419587,BTC-10MAY24-45000-C,0.3247,66272.18,0,"{'rho': 21.07144, 'theta': -19.30956, 'vega': 7.43559, 'gamma': 0.0, 'delta': 0.97883}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713863897823
305,66272.07,39.1,45.1,BTC-27DEC24,76.14,77.53,70902.13,76.83,0.089,0.093,0.0,269.8,0.1915,0.0455,0.0925,"[[0.093, 45.1], [0.0935, 5.0], [0.096, 18.0], [0.0965, 18.0], [0.117, 3.0]]","[[0.089, 39.1], [0.0885, 5.0], [0.088, 5.0], [0.0855, 6.0], [0.048, 2.0]]",0.09662454,BTC-27DEC24-120000-C,0.091,66272.07,23211199224,"{'rho': 102.36575, 'theta': -31.64704, 'vega': 204.25255, 'gamma': 1e-05, 'delta': 0.30353}","{'volume_usd': 117167.2, 'volume': 18.8, 'price_change': -2.1164, 'low': 0.0925, 'high': 0.0945}",open,1713863898891
306,66272.07,83.0,308.1,BTC-31MAY24,0.0,100.41,66847.0,86.8,0.4315,0.4355,0.0,208.4,0.463,0.4085,0.4385,"[[0.4355, 308.1]]","[[0.4315, 83.0], [0.426, 352.0]]",0.43303721,BTC-31MAY24-38000-C,0.4332,66272.07,23211201484,"{'rho': 38.31318, 'theta': -9.58111, 'vega': 8.37705, 'gamma': 0.0, 'delta': 0.98454}","{'volume_usd': 871693.77, 'volume': 30.0, 'price_change': 1.2702, 'low': 0.433, 'high': 0.4385}",open,1713863900013
307,66275.79,5.0,10.0,BTC-28JUN24,0.0,119.99,67444.38,99.96,0.643,0.6465,0.0,1302.9,0.6635,0.6295,0.6475,"[[0.6465, 10.0], [0.6485, 44.0], [1.0, 21.1]]","[[0.643, 5.0], [0.6415, 44.0], [0.005, 78.8], [0.0001, 1.0]]",0.64448797,BTC-28JUN24-24000-C,0.6448,66275.79,23211202383,"{'rho': 42.78793, 'theta': -2.62786, 'vega': 3.4673, 'gamma': 0.0, 'delta': 0.99591}","{'volume_usd': 216470.19, 'volume': 5.0, 'price_change': 0.0, 'low': 0.6475, 'high': 0.6475}",open,1713863901851
